video-id,t-start,t-end,score,label
video_test_0001182,28.1,29.0,0.29027945,BaseballPitch
video_test_0001182,71.1,77.0,0.6759067,BaseballPitch
video_test_0001182,77.7,113.1,1.7004116,BaseballPitch
video_test_0000991,8.5,21.3,0.75538427,SoccerPenalty
video_test_0000991,25.7,40.4,1.804586,SoccerPenalty
video_test_0000991,45.7,53.6,1.1684035,SoccerPenalty
video_test_0000991,54.8,71.2,1.511992,SoccerPenalty
video_test_0000051,48.0,116.0,1.7738789,Billiards
video_test_0001556,0.0,15.7,0.98012835,SoccerPenalty
video_test_0001556,25.9,29.1,0.31507662,SoccerPenalty
video_test_0001556,30.8,34.6,0.67464864,SoccerPenalty
video_test_0001556,44.6,49.6,1.1020176,SoccerPenalty
video_test_0001556,50.5,56.0,1.2411299,SoccerPenalty
video_test_0001556,76.0,89.7,0.86586714,SoccerPenalty
video_test_0000635,2.1,2.6,0.5767719,CleanAndJerk
video_test_0000635,4.8,5.5,0.43639892,CleanAndJerk
video_test_0000635,7.9,12.4,1.298822,CleanAndJerk
video_test_0000635,13.2,14.8,0.45992675,CleanAndJerk
video_test_0000635,16.6,18.3,0.32509285,CleanAndJerk
video_test_0000635,19.1,24.0,0.9238224,CleanAndJerk
video_test_0000635,25.9,27.3,0.47448763,CleanAndJerk
video_test_0000635,28.2,31.5,0.87320524,CleanAndJerk
video_test_0001168,11.5,12.2,0.5694682,TennisSwing
video_test_0001168,17.0,19.3,0.38449204,TennisSwing
video_test_0001168,20.7,21.8,0.29200003,TennisSwing
video_test_0001168,22.7,23.4,0.22537039,TennisSwing
video_test_0001168,26.0,27.0,0.303309,TennisSwing
video_test_0001168,29.2,31.4,1.2392553,TennisSwing
video_test_0001168,33.5,48.5,0.984567,TennisSwing
video_test_0001168,50.7,81.7,1.0763999,TennisSwing
video_test_0001168,83.4,83.8,0.6927723,TennisSwing
video_test_0001168,95.5,97.3,0.8753023,TennisSwing
video_test_0001168,99.0,100.0,0.8824408,TennisSwing
video_test_0001168,101.1,102.1,0.43487275,TennisSwing
video_test_0001168,104.1,105.7,0.86920977,TennisSwing
video_test_0001168,106.5,107.6,0.7465214,TennisSwing
video_test_0000113,3.3,9.0,0.2987558,GolfSwing
video_test_0000113,10.4,11.7,0.20641819,GolfSwing
video_test_0000113,14.3,21.6,0.77820814,GolfSwing
video_test_0000113,22.3,26.9,0.20173547,GolfSwing
video_test_0000113,27.6,32.0,0.5342425,GolfSwing
video_test_0000113,32.7,33.2,0.15953273,GolfSwing
video_test_0000113,34.0,36.5,0.27348685,GolfSwing
video_test_0000113,40.9,41.8,0.2329864,GolfSwing
video_test_0000113,42.8,46.2,0.29410163,GolfSwing
video_test_0000113,47.1,50.2,0.16616744,GolfSwing
video_test_0000113,50.9,52.6,0.20704462,GolfSwing
video_test_0000113,53.7,54.4,0.20567769,GolfSwing
video_test_0000113,55.7,56.6,0.16537313,GolfSwing
video_test_0000113,57.7,58.4,0.2498027,GolfSwing
video_test_0000113,59.5,59.9,0.14768873,GolfSwing
video_test_0000113,61.3,67.3,0.322539,GolfSwing
video_test_0000113,68.8,70.6,0.31739298,GolfSwing
video_test_0000113,73.2,73.4,0.09682076,GolfSwing
video_test_0000113,75.4,75.8,0.118337855,GolfSwing
video_test_0001207,12.0,12.3,-0.098077476,PoleVault
video_test_0001207,33.7,39.0,0.3728159,PoleVault
video_test_0001207,41.3,42.5,0.1656614,PoleVault
video_test_0001207,45.2,46.4,0.35865265,PoleVault
video_test_0001207,48.2,50.7,0.24314696,PoleVault
video_test_0001207,53.1,59.8,0.7542532,PoleVault
video_test_0001207,63.6,66.4,0.39080024,PoleVault
video_test_0001207,69.0,70.2,0.2865869,PoleVault
video_test_0001207,79.2,79.6,0.15942033,PoleVault
video_test_0001207,81.0,86.8,0.7499779,PoleVault
video_test_0001207,96.2,110.0,1.1151854,PoleVault
video_test_0001207,111.3,117.8,0.4395755,PoleVault
video_test_0001207,120.0,120.5,0.075795874,PoleVault
video_test_0001207,121.7,125.0,0.22617424,PoleVault
video_test_0001207,126.1,128.9,0.9538642,PoleVault
video_test_0001207,139.0,144.0,1.0071278,PoleVault
video_test_0001207,148.1,150.3,0.22738874,PoleVault
video_test_0001207,153.7,156.0,0.098354004,PoleVault
video_test_0001207,158.0,159.1,0.24138004,PoleVault
video_test_0001207,160.1,165.3,0.8292967,PoleVault
video_test_0001207,168.5,168.8,0.02743946,PoleVault
video_test_0001207,171.5,172.3,0.16395621,PoleVault
video_test_0001207,173.9,178.7,0.68868494,PoleVault
video_test_0001207,180.6,187.8,0.92664915,PoleVault
video_test_0001207,195.5,198.5,0.98550946,PoleVault
video_test_0001207,204.1,206.5,0.09104183,PoleVault
video_test_0001207,212.7,215.1,0.801756,PoleVault
video_test_0001207,223.5,224.0,0.09526544,PoleVault
video_test_0001207,225.2,235.4,0.9539931,PoleVault
video_test_0001207,238.2,240.0,0.52774733,PoleVault
video_test_0001207,243.2,248.1,0.80108213,PoleVault
video_test_0001207,249.0,251.6,0.100906156,PoleVault
video_test_0001207,263.6,268.4,0.9920989,PoleVault
video_test_0001207,281.2,290.8,0.64787656,PoleVault
video_test_0001207,293.3,297.8,0.1617191,PoleVault
video_test_0001207,309.2,314.7,0.5185517,PoleVault
video_test_0001207,316.5,328.5,0.71217555,PoleVault
video_test_0001207,333.0,348.9,0.8632314,PoleVault
video_test_0001207,351.5,352.5,0.23569462,PoleVault
video_test_0001207,362.8,371.5,0.78282183,PoleVault
video_test_0001207,376.6,377.4,0.040172327,PoleVault
video_test_0001207,380.0,381.3,0.09148156,PoleVault
video_test_0001207,386.1,394.3,0.8183539,PoleVault
video_test_0001207,397.8,414.2,0.88063735,PoleVault
video_test_0001207,421.1,425.2,0.8721781,PoleVault
video_test_0001207,432.8,447.6,0.2614944,PoleVault
video_test_0001207,453.7,457.3,0.06758117,PoleVault
video_test_0001207,459.1,462.6,0.16460305,PoleVault
video_test_0001207,475.0,476.2,0.08162653,PoleVault
video_test_0001207,481.4,486.4,0.8488194,PoleVault
video_test_0001207,492.1,495.8,0.102407455,PoleVault
video_test_0001207,504.6,507.9,0.72904557,PoleVault
video_test_0001207,514.2,515.3,0.18462181,PoleVault
video_test_0001207,522.6,527.4,0.8730583,PoleVault
video_test_0001207,543.8,550.5,0.7650814,PoleVault
video_test_0001207,559.3,565.0,0.87973017,PoleVault
video_test_0001207,566.0,567.4,0.07027771,PoleVault
video_test_0001207,568.8,586.2,0.6908177,PoleVault
video_test_0001207,589.3,591.9,0.17600574,PoleVault
video_test_0001207,595.7,621.6,0.5203048,PoleVault
video_test_0001207,622.5,626.8,0.4542221,PoleVault
video_test_0001207,628.8,640.1,0.5007348,PoleVault
video_test_0001207,649.7,652.9,0.9156662,PoleVault
video_test_0001207,655.2,658.2,0.12295981,PoleVault
video_test_0001207,682.2,693.1,0.7922892,PoleVault
video_test_0001207,703.7,706.4,0.2124832,PoleVault
video_test_0001207,707.6,710.4,0.56552315,PoleVault
video_test_0001207,728.8,731.7,0.8009503,PoleVault
video_test_0001207,733.8,741.8,0.2350069,PoleVault
video_test_0001207,750.0,755.3,0.79444444,PoleVault
video_test_0001207,759.5,776.9,0.9169793,PoleVault
video_test_0001207,777.9,778.9,0.21472529,PoleVault
video_test_0001207,800.7,808.8,0.7120102,PoleVault
video_test_0001207,813.4,814.5,0.06403622,PoleVault
video_test_0001207,824.4,825.3,0.2475887,PoleVault
video_test_0001207,826.5,828.4,0.13203394,PoleVault
video_test_0001207,858.5,862.1,0.90849715,PoleVault
video_test_0001207,865.9,872.3,0.8445847,PoleVault
video_test_0001207,878.7,883.3,0.9322161,PoleVault
video_test_0001207,899.7,903.4,0.80424905,PoleVault
video_test_0001207,904.3,904.9,0.04531957,PoleVault
video_test_0001207,907.2,912.3,0.57721835,PoleVault
video_test_0001207,914.6,921.5,0.11001736,PoleVault
video_test_0001207,925.7,928.0,0.6818996,PoleVault
video_test_0001207,931.8,938.7,0.35273778,PoleVault
video_test_0001207,946.4,952.5,0.96796966,PoleVault
video_test_0001207,958.2,959.6,0.15104097,PoleVault
video_test_0001207,968.3,990.0,0.6362339,PoleVault
video_test_0001207,996.8,1000.6,0.6707013,PoleVault
video_test_0001207,1008.7,1016.5,0.57107186,PoleVault
video_test_0001207,1051.1,1061.2,0.36050376,PoleVault
video_test_0001307,2.7,2.8,0.26777065,CleanAndJerk
video_test_0001307,8.0,23.7,1.0010786,CleanAndJerk
video_test_0001307,28.1,31.7,0.60043067,CleanAndJerk
video_test_0001307,34.8,52.2,0.92728585,CleanAndJerk
video_test_0001307,54.0,54.4,1.0313339,CleanAndJerk
video_test_0001307,56.3,59.6,0.38736087,CleanAndJerk
video_test_0001307,71.9,86.3,0.78505397,CleanAndJerk
video_test_0001307,93.6,94.4,0.30126247,CleanAndJerk
video_test_0001307,101.7,114.0,0.6596205,CleanAndJerk
video_test_0001307,122.3,123.5,0.36135936,CleanAndJerk
video_test_0001307,125.9,127.0,0.44509816,CleanAndJerk
video_test_0001307,131.2,132.0,0.40524593,CleanAndJerk
video_test_0001307,138.5,149.7,1.0072608,CleanAndJerk
video_test_0001307,165.0,166.2,0.48488015,CleanAndJerk
video_test_0001307,172.4,189.4,1.1416734,CleanAndJerk
video_test_0001307,197.6,199.0,0.40967113,CleanAndJerk
video_test_0001307,202.1,203.0,0.3598857,CleanAndJerk
video_test_0000896,150.2,152.3,0.21376848,HighJump
video_test_0000946,0.0,6.8,1.4218487,BaseballPitch
video_test_0000946,13.7,13.8,0.39455009,BaseballPitch
video_test_0000946,16.6,16.8,0.26907453,BaseballPitch
video_test_0000946,22.2,24.8,1.4115363,BaseballPitch
video_test_0000188,0.0,0.5,1.4428356,HighJump
video_test_0000188,2.1,28.3,1.8474658,HighJump
video_test_0000188,85.7,98.5,0.3407072,HighJump
video_test_0000188,99.5,130.5,1.0238228,HighJump
video_test_0000188,138.4,139.5,1.0151668,HighJump
video_test_0000188,146.1,146.3,0.8460048,HighJump
video_test_0000188,156.0,179.9,1.683181,HighJump
video_test_0000188,180.7,181.2,0.107295685,HighJump
video_test_0000188,182.8,184.0,0.12203513,HighJump
video_test_0000188,185.2,189.6,0.124629445,HighJump
video_test_0000188,191.0,193.4,0.18135495,HighJump
video_test_0000188,199.4,202.7,0.16024852,HighJump
video_test_0000188,216.2,217.1,0.1373972,HighJump
video_test_0000188,218.7,219.3,0.12636468,HighJump
video_test_0000188,222.4,242.6,0.32885334,HighJump
video_test_0000188,245.7,248.3,0.11333304,HighJump
video_test_0000188,249.0,250.4,0.11590174,HighJump
video_test_0000188,253.0,259.9,0.75402147,HighJump
video_test_0000188,260.6,260.9,0.08939719,HighJump
video_test_0000188,261.7,264.3,0.1254745,HighJump
video_test_0000188,265.5,267.0,0.50277,HighJump
video_test_0000188,279.5,282.3,1.3700421,HighJump
video_test_0000188,304.3,304.5,0.03256562,HighJump
video_test_0000188,315.7,319.3,0.35424003,HighJump
video_test_0000188,320.3,322.3,0.06128819,HighJump
video_test_0000188,327.4,328.0,0.7051254,HighJump
video_test_0000188,335.8,338.5,1.459231,HighJump
video_test_0000188,346.1,346.8,0.79362756,HighJump
video_test_0000188,358.3,360.8,0.8634311,HighJump
video_test_0000188,402.0,406.0,0.9381345,HighJump
video_test_0000188,414.9,416.6,0.33555073,HighJump
video_test_0000188,419.8,425.9,0.2880119,HighJump
video_test_0000188,427.4,440.0,0.7426957,HighJump
video_test_0000188,440.8,441.4,0.1135182,HighJump
video_test_0000188,442.9,456.5,0.7807956,HighJump
video_test_0000188,457.4,467.1,1.0030899,HighJump
video_test_0000188,474.7,476.3,0.15341121,HighJump
video_test_0000188,478.9,489.1,0.7648923,HighJump
video_test_0000188,490.3,507.6,0.68721414,HighJump
video_test_0000188,508.4,510.4,0.26899666,HighJump
video_test_0000188,512.0,532.2,1.7359705,HighJump
video_test_0001127,4.8,25.5,0.43263587,GolfSwing
video_test_0001127,26.7,31.4,0.41550207,GolfSwing
video_test_0001127,33.7,87.8,1.3882744,GolfSwing
video_test_0001127,91.7,93.3,0.37898102,GolfSwing
video_test_0001127,94.6,95.4,0.45941153,GolfSwing
video_test_0001127,103.6,104.9,0.37887368,GolfSwing
video_test_0001127,106.1,106.7,0.4888163,GolfSwing
video_test_0001127,107.4,110.2,0.7182465,GolfSwing
video_test_0001127,111.0,111.6,0.56196934,GolfSwing
video_test_0001127,114.4,115.4,0.64195323,GolfSwing
video_test_0001127,118.7,121.9,0.6306202,GolfSwing
video_test_0001127,128.8,130.4,0.43886453,GolfSwing
video_test_0001127,131.4,131.8,0.4611253,GolfSwing
video_test_0001127,134.8,135.4,0.3976523,GolfSwing
video_test_0001127,138.7,139.8,0.380317,GolfSwing
video_test_0001127,149.5,150.0,0.41564748,GolfSwing
video_test_0001127,153.8,154.5,0.56468403,GolfSwing
video_test_0001127,155.5,156.6,0.3750463,GolfSwing
video_test_0001127,157.3,160.6,0.41873696,GolfSwing
video_test_0001127,161.9,172.0,0.8957303,GolfSwing
video_test_0000270,11.8,14.0,0.42043188,TennisSwing
video_test_0000270,15.0,31.5,0.7236642,TennisSwing
video_test_0000270,32.7,34.2,0.4697738,TennisSwing
video_test_0000270,36.9,37.3,0.2891016,TennisSwing
video_test_0000270,41.1,41.4,0.35872656,TennisSwing
video_test_0000270,45.0,49.2,0.6237898,TennisSwing
video_test_0000270,50.9,51.0,-0.081528135,TennisSwing
video_test_0000270,53.0,57.3,0.50454384,TennisSwing
video_test_0000270,59.2,61.6,0.3288243,TennisSwing
video_test_0000270,63.7,67.0,0.3315323,TennisSwing
video_test_0000270,71.4,74.4,0.40166795,TennisSwing
video_test_0000270,76.3,76.9,0.202735,TennisSwing
video_test_0000270,78.0,92.9,0.69873357,TennisSwing
video_test_0000270,100.2,107.4,0.71831155,TennisSwing
video_test_0000270,110.4,112.8,0.5373256,TennisSwing
video_test_0000270,120.2,129.7,0.54811007,TennisSwing
video_test_0000270,132.0,132.1,0.10902634,TennisSwing
video_test_0000270,133.1,133.2,0.11811085,TennisSwing
video_test_0000270,133.9,137.7,0.29542163,TennisSwing
video_test_0000270,140.8,152.3,0.91361403,TennisSwing
video_test_0000270,157.4,159.7,0.32961026,TennisSwing
video_test_0000626,2.1,6.8,0.52621996,ThrowDiscus
video_test_0000626,8.9,17.5,0.52097297,ThrowDiscus
video_test_0000626,23.6,25.7,0.22882001,ThrowDiscus
video_test_0000626,27.9,28.6,0.23221363,ThrowDiscus
video_test_0000626,31.6,36.1,0.5584455,ThrowDiscus
video_test_0000626,37.1,38.3,0.31472296,ThrowDiscus
video_test_0000626,39.5,42.0,0.53983945,ThrowDiscus
video_test_0000626,43.6,44.9,0.12750487,ThrowDiscus
video_test_0000626,46.4,47.5,0.53489757,ThrowDiscus
video_test_0000626,49.4,51.5,0.42721176,ThrowDiscus
video_test_0000626,52.3,53.4,0.32353386,ThrowDiscus
video_test_0000626,55.9,64.1,0.38398615,ThrowDiscus
video_test_0000626,64.8,68.3,0.3029848,ThrowDiscus
video_test_0000626,69.5,74.9,0.2988273,ThrowDiscus
video_test_0000626,79.3,83.8,0.49291232,ThrowDiscus
video_test_0000626,84.9,87.1,0.6124757,ThrowDiscus
video_test_0000626,92.8,94.5,0.7879118,ThrowDiscus
video_test_0000626,101.1,103.7,0.6331101,ThrowDiscus
video_test_0000626,105.0,106.5,0.15311779,ThrowDiscus
video_test_0000626,107.3,108.3,0.24786414,ThrowDiscus
video_test_0000626,110.7,113.8,0.3978991,ThrowDiscus
video_test_0000626,117.2,118.4,0.3411751,ThrowDiscus
video_test_0000626,119.2,121.1,0.2977605,ThrowDiscus
video_test_0000626,121.9,122.0,0.017205209,ThrowDiscus
video_test_0000626,124.1,126.7,0.46412408,ThrowDiscus
video_test_0000626,129.9,130.5,0.1548207,ThrowDiscus
video_test_0000626,131.5,134.7,0.30597818,ThrowDiscus
video_test_0000626,135.6,137.1,0.37870455,ThrowDiscus
video_test_0000626,142.3,145.5,0.20888561,ThrowDiscus
video_test_0000626,153.1,155.2,0.57031536,ThrowDiscus
video_test_0000626,156.2,157.7,0.47472605,ThrowDiscus
video_test_0000626,158.6,176.7,0.47274122,ThrowDiscus
video_test_0000626,185.2,208.8,0.35448062,ThrowDiscus
video_test_0000626,213.0,215.5,0.53827226,ThrowDiscus
video_test_0000626,218.6,221.6,0.21755722,ThrowDiscus
video_test_0000626,222.5,226.7,0.3952566,ThrowDiscus
video_test_0000626,229.9,230.3,0.2222534,ThrowDiscus
video_test_0000626,238.0,240.5,0.60598,ThrowDiscus
video_test_0000626,244.2,246.7,0.4265334,ThrowDiscus
video_test_0001153,0.0,5.9,1.0650352,SoccerPenalty
video_test_0001153,10.7,29.4,1.4024402,SoccerPenalty
video_test_0001153,44.5,45.6,0.4231815,SoccerPenalty
video_test_0001153,51.6,57.8,0.8381245,SoccerPenalty
video_test_0001153,63.4,64.2,0.32604057,SoccerPenalty
video_test_0001153,69.1,78.2,1.404926,SoccerPenalty
video_test_0001153,92.9,106.7,1.22492,SoccerPenalty
video_test_0001153,125.6,128.3,1.1209377,SoccerPenalty
video_test_0001235,22.8,23.4,0.6636413,PoleVault
video_test_0001235,24.8,28.2,1.1610874,PoleVault
video_test_0001235,35.7,41.8,1.3916874,PoleVault
video_test_0001235,49.3,56.1,1.6844268,PoleVault
video_test_0001235,63.6,70.0,1.786022,PoleVault
video_test_0001235,77.4,84.6,1.7312077,PoleVault
video_test_0001235,85.8,86.2,0.29753304,PoleVault
video_test_0001235,91.3,92.0,1.111089,PoleVault
video_test_0001235,93.1,97.8,1.4154382,PoleVault
video_test_0001235,105.8,111.9,1.5475109,PoleVault
video_test_0001235,119.5,125.5,1.3993217,PoleVault
video_test_0001235,133.3,140.0,1.5028361,PoleVault
video_test_0001235,146.8,153.8,1.7266897,PoleVault
video_test_0001235,160.5,167.8,1.1324663,PoleVault
video_test_0001235,174.5,175.3,0.8780928,PoleVault
video_test_0001235,176.0,181.8,1.4127272,PoleVault
video_test_0001235,188.1,194.9,1.6212316,PoleVault
video_test_0001235,195.6,196.7,0.95916903,PoleVault
video_test_0001235,201.1,201.8,1.0274812,PoleVault
video_test_0001235,202.6,208.6,1.6339972,PoleVault
video_test_0001235,214.1,221.8,1.5408939,PoleVault
video_test_0001235,227.5,235.2,1.6770273,PoleVault
video_test_0001235,241.1,247.2,1.4241792,PoleVault
video_test_0001235,248.8,249.1,0.35911936,PoleVault
video_test_0001235,254.2,260.9,1.4682451,PoleVault
video_test_0001235,267.9,274.5,1.727913,PoleVault
video_test_0001235,281.4,282.1,0.7725463,PoleVault
video_test_0001235,282.8,288.5,1.4274986,PoleVault
video_test_0001235,295.6,302.2,1.7253832,PoleVault
video_test_0001235,309.1,315.9,1.9870899,PoleVault
video_test_0001235,322.8,329.7,1.7205961,PoleVault
video_test_0001235,337.3,343.6,1.2507178,PoleVault
video_test_0001235,344.6,345.5,0.6913627,PoleVault
video_test_0001235,349.8,357.3,1.475809,PoleVault
video_test_0001235,362.1,370.7,1.8128527,PoleVault
video_test_0001235,375.2,382.8,1.8544046,PoleVault
video_test_0001235,390.0,396.8,1.6967237,PoleVault
video_test_0001235,402.7,409.8,1.5960315,PoleVault
video_test_0001235,414.4,422.9,1.6235179,PoleVault
video_test_0001235,428.7,437.0,1.8148289,PoleVault
video_test_0001235,442.1,449.9,1.6566353,PoleVault
video_test_0001235,455.7,462.6,1.4995103,PoleVault
video_test_0001235,469.5,475.8,1.4779712,PoleVault
video_test_0001235,482.4,489.7,1.6493447,PoleVault
video_test_0001235,494.0,501.8,1.5375689,PoleVault
video_test_0001235,505.0,510.8,1.2583754,PoleVault
video_test_0001235,511.6,512.6,1.0883937,PoleVault
video_test_0001235,517.5,523.8,1.2991357,PoleVault
video_test_0001235,530.1,537.2,1.9790353,PoleVault
video_test_0001235,543.2,551.6,1.5433868,PoleVault
video_test_0001235,556.5,564.3,1.5860772,PoleVault
video_test_0001235,569.9,578.5,1.974622,PoleVault
video_test_0001235,582.8,589.7,1.6385169,PoleVault
video_test_0001235,596.5,603.4,1.5758148,PoleVault
video_test_0001235,609.6,616.7,1.4488227,PoleVault
video_test_0001235,624.2,631.0,1.5739692,PoleVault
video_test_0001235,635.6,643.0,1.873848,PoleVault
video_test_0001235,647.8,656.4,1.4762663,PoleVault
video_test_0001235,661.4,662.0,0.583867,PoleVault
video_test_0001235,663.1,668.0,1.1412838,PoleVault
video_test_0001235,673.6,674.3,0.735769,PoleVault
video_test_0001235,675.0,681.1,1.2087752,PoleVault
video_test_0001235,684.1,692.9,0.84594727,PoleVault
video_test_0001235,702.2,703.9,0.7883694,PoleVault
video_test_0001235,705.1,710.3,0.85253257,PoleVault
video_test_0001235,719.8,721.2,0.74009216,PoleVault
video_test_0001235,723.0,727.9,0.80926394,PoleVault
video_test_0001235,733.7,735.3,1.1695246,PoleVault
video_test_0001235,736.5,742.4,1.1029197,PoleVault
video_test_0001235,752.5,760.4,1.1801645,PoleVault
video_test_0001235,770.0,778.6,0.9796472,PoleVault
video_test_0001235,787.9,789.6,1.283336,PoleVault
video_test_0001235,790.4,796.5,1.2527776,PoleVault
video_test_0000698,2.2,3.6,0.2979839,CleanAndJerk
video_test_0000698,4.4,4.6,0.010343299,CleanAndJerk
video_test_0000698,6.3,7.2,0.3710388,CleanAndJerk
video_test_0000698,8.1,14.5,0.35010466,CleanAndJerk
video_test_0000698,15.4,15.8,0.37157783,CleanAndJerk
video_test_0000058,0.0,0.2,0.03462638,CleanAndJerk
video_test_0000058,2.0,11.3,0.3613281,CleanAndJerk
video_test_0000058,14.4,15.9,0.29938608,CleanAndJerk
video_test_0000058,17.4,19.4,0.19238195,CleanAndJerk
video_test_0000058,27.3,41.1,0.34395358,CleanAndJerk
video_test_0000058,43.8,43.9,0.06819313,CleanAndJerk
video_test_0000058,54.6,55.7,0.22076917,CleanAndJerk
video_test_0000058,59.1,60.3,0.17726734,CleanAndJerk
video_test_0000058,61.3,65.1,0.3190107,CleanAndJerk
video_test_0000058,69.6,76.2,0.3955746,CleanAndJerk
video_test_0000058,79.5,94.7,0.39386246,CleanAndJerk
video_test_0000058,96.1,101.1,0.28908306,CleanAndJerk
video_test_0000058,102.4,103.4,0.2250173,CleanAndJerk
video_test_0000058,104.7,105.9,0.13725804,CleanAndJerk
